source,label,sentence
ChatGpt,1,学生たちは新しい科学フェアのプロジェクトに熱心に取り組んでいる。
ChatGpt,1,彼女は友人と一緒に新しいワークショップに参加した。
ChatGpt,1,彼女は昨日、長い散歩の後で美しい公園にたどり着いた。
ChatGpt,0,スマートフォンが自分の画面で映画を上映し、イヤホンがサウンドトラックを演奏した。
ChatGpt,1,彼は新しいガジェットを使って、効率的に作業をした。
ChatGpt,0,本が自分のページをめくって、棚に話しかけた。
ChatGpt,0,靴が自分で新しい道を歩いた。
ChatGpt,1,彼女は昨日、友人の結婚式に出席した。
ChatGpt,1,学生たちは新しい数学の問題集に挑戦している。
ChatGpt,0,時計が自分で過去を訪れた。
ChatGpt,1,彼女は友人と映画館でコメディ映画を見た。
ChatGpt,1,私は新しいレシピで料理を作るのが好きです。
ChatGpt,0,本が自分のページをめくって話をした。
ChatGpt,0,椅子が自分で歌を歌った。
ChatGpt,1,教室で先生は重要な歴史の教訓について話した。
ChatGpt,1,彼女は新しいアートクラスに参加して絵画の技術を磨いている。
ChatGpt,1,彼女は新しいジョブフェアで興味深いキャリアの機会を探した。
ChatGpt,1,その古い本は、彼にとって大きな価値があった。
ChatGpt,1,私たちは来週末、海で泳ぐ予定です。
ChatGpt,0,ベッドが夜を起きて過ごした。
ChatGpt,0,傘が晴れた日に出かけて、雲が新しい景色を提供した。
ChatGpt,1,私たちは来週末、友人の結婚式に出席する予定です。
ChatGpt,0,風が自分で吹いて、空が応えた。
ChatGpt,0,扉が自分で色を選び、壁がその選択を尊重した。
ChatGpt,1,彼女は新しいアートワークショップで創造性を刺激している。
ChatGpt,0,手袋が冬に夏のビーチを訪れた。
ChatGpt,1,彼女は新しいレシピを試して、美味しい料理を作った。
ChatGpt,0,雲が地下に潜り、地面が空を見上げた。
ChatGpt,0,窓が自分で開き、カーテンが外を見た。
ChatGpt,0,彼は彼女によって食べられた。
ChatGpt,1,彼は新しいカメラで美しい風景を撮影した。
ChatGpt,0,学生が学校に教えられた。
ChatGpt,1,昨日、私は古い写真を整理して、楽しい思い出に浸った。
ChatGpt,1,学生たちは新しい社会科学の授業で現代の社会問題について議論した。
ChatGpt,0,彼は彼女に食べられたケーキを食べた。
ChatGpt,1,学生たちは新しいコンピューターラボでプログラミングを学んでいる。
ChatGpt,0,ベッドが自分で夢を見て話をした。
ChatGpt,1,彼は新しいノートパソコンを使ってプレゼンテーションを準備した。
ChatGpt,1,私は友人にこの美しい公園を紹介された。
ChatGpt,1,学生たちは新しい化学の授業で複合反応について学んだ。
ChatGpt,1,学生たちは新しい科学クラブでプロジェクトに取り組んでいる。
ChatGpt,1,彼女は新しい編み物クラブに参加し、新しい技術を学んでいる。
ChatGpt,1,教室での新しい地理の授業で、学生たちは地図を使って国々を学んだ。
ChatGpt,0,タオルが自分を乾かし、シャワーが見守った。
ChatGpt,0,彼は彼女に書かれた手紙を書いた。
ChatGpt,1,学生たちは新しい数学の課題に挑戦し、問題解決能力を高めた。
ChatGpt,1,彼は新しい本を書いている。
ChatGpt,0,靴が歩いて帰宅した。
ChatGpt,1,山本先生は私たちに新しい数学の概念を教えてくれた。
ChatGpt,1,太郎は新しいガーデニングプロジェクトに取り組んでいる。
ChatGpt,1,太郎は友人と一緒に山登りを楽しんだ。
ChatGpt,0,ドアが自分で閉まって、鍵をかけた。
ChatGpt,1,教室での新しい数学の問題で、学生たちは解決策を模索した。
ChatGpt,0,スマートフォンが自分のアプリを開発し、画面はその革新を表示した。
ChatGpt,1,彼女は新しい旅行ガイドブックで次の休暇の計画を立てた。
ChatGpt,1,明日、私たちは家族で新しいレストランに行く。
ChatGpt,1,学生たちは新しいコンピュータープログラミングのクラスに取り組んでいる。
ChatGpt,0,彼は自分の影を追いかけた。
ChatGpt,0,テーブルが自分で話を始め、椅子が質問した。
ChatGpt,1,教室での新しい生物学の授業では、学生たちは動物の行動学について学んでいる。
ChatGpt,1,子供たちは学校の遠足を楽しみにしている。
ChatGpt,0,空が鳥によって飛ばされた。
ChatGpt,0,靴が自分で山を登り、雲が応援した。
ChatGpt,0,花が雲に話しかけた。
ChatGpt,1,学生たちは校庭でサッカーをして楽しんでいた。
ChatGpt,0,扉が自分で物語を語り、壁がそれを聞いた。
ChatGpt,1,彼女は新しいオーガニックカフェで健康的な食事を楽しんだ。
ChatGpt,1,私はこの町の古い歴史について本を読んだ。
ChatGpt,1,彼女は友人と一緒に新しい公園でピクニックを楽しんだ。
ChatGpt,0,本棚が自分の本を読み、本が感動した。
ChatGpt,1,太郎は友人と一緒に新しい料理教室に参加した。
ChatGpt,1,私たちは来週、新しい展覧会に行く予定です。
ChatGpt,1,太郎は友人と週末にハイキングに行く計画を立てた。
ChatGpt,0,ジョンは絵を見ながら、画家に描かれた。
ChatGpt,0,魚が猫に餌をやった。
ChatGpt,1,彼女は新しいファッションマガジンでトレンドをチェックした。
ChatGpt,1,彼は新しい旅行計画を立てて、友人と相談した。
ChatGpt,1,彼女は新しいペットショップでかわいい犬を見つけた。
ChatGpt,1,太郎は新しいカフェで友人とコーヒーを楽しんだ。
ChatGpt,1,教室での新しい地理の授業で、学生たちは世界各国の文化について学んだ。
ChatGpt,0,雲が空に浮かばせられた。
ChatGpt,0,車が走りながら、道路に案内された。
ChatGpt,1,学生たちは教室で新しい文学作品を読み、深い議論を行った。
ChatGpt,0,犬が鳥に飛び方を教えた。
ChatGpt,1,明日、私たちは家族で公園に行く予定です。
ChatGpt,1,昨日、私たちは家族でピクニックに行きました。
ChatGpt,0,明日は今日が来る。
ChatGpt,0,昨日は明日が来た。
ChatGpt,0,スマートフォンが写真を撮った。
ChatGpt,1,彼女は友達と一緒に新しいカフェに行った。
ChatGpt,1,彼は週末に山登りに行くことに興奮している。
ChatGpt,0,子供たちは遊びながら、おもちゃに遊ばせられた。
ChatGpt,1,彼は新しいビジネスセミナーに参加して、スキルを磨いた。
ChatGpt,0,水が火に変わって、氷になった。
ChatGpt,1,子供たちは週末に動物園へ行くのを楽しみにしている。
ChatGpt,1,太郎は新しいアドベンチャーゲームに挑戦している。
ChatGpt,0,時計が昨日に戻り、秒針が未来を探した。
ChatGpt,1,彼は新しい自転車で町を散策した。
ChatGpt,0,雨が空に降っていた。
ChatGpt,1,彼は新しい自転車を使って、町中を探検した。
ChatGpt,1,彼は昨日、長い旅行から戻ってきた。
ChatGpt,0,本が自分自身を棚から図書館の貸し出しカウンターまで運び、読者に借りさせた。
ChatGpt,1,学生たちは新しい実験室で化学反応を研究した。
ChatGpt,0,猫が犬に吠えられた。
ChatGpt,1,彼は新しいビジネスプランを練って、起業を目指している。
ChatGpt,0,本棚が本を整理し、書類が感謝した。
ChatGpt,1,彼女は新しい言語の勉強に専念している。
ChatGpt,1,教室での新しい歴史の授業で、学生たちは文化的遺産について学んだ。
ChatGpt,0,扉が自分の色を変えた。
ChatGpt,0,猫が自分の尾を追いかけながら、犬に木に登る方法を教えた。
ChatGpt,0,傘が晴れた日に雨を待った。
ChatGpt,1,彼は友人と一緒に新しいレストランを試してみた。
ChatGpt,0,窓が自分で外を散歩した。
ChatGpt,1,学生たちは新しい実験を通じて物理学の法則を学んだ。
ChatGpt,0,傘が晴れた日に踊り、雨が参加を待った。
ChatGpt,0,靴が自分の道を選び、道がそれをサポートした。
ChatGpt,1,彼女は毎朝、犬と散歩に出かける。
ChatGpt,0,時計が自分で止まった。
ChatGpt,0,ランプが自分の光を追いかけた。
ChatGpt,1,学生たちは新しい科学プロジェクトに取り組んで、実験を通じて多くを学んだ。
ChatGpt,0,子供たちが学校に行かされた。
ChatGpt,1,彼女は新しい仕事に就き、新しい挑戦に直面している。
ChatGpt,0,ランプが自分の光で夜を昼に変えた。
ChatGpt,0,扉が自分の影に話しかけた。
ChatGpt,1,彼は新しいスマートフォンを手に入れて喜んでいる。
ChatGpt,1,彼は朝早く起きて、日の出を見に行った。
ChatGpt,1,彼女は新しいヨガスタジオでリラックスした。
ChatGpt,1,彼女は友達と一緒に新しいビジネスを計画している。
ChatGpt,1,明日、私たちは新しいスポーツジムを試す予定です。
ChatGpt,0,雨が雲から飲まれた。
ChatGpt,1,教室での議論は学生たちに新しい洞察を与えた。
ChatGpt,1,散歩しているとき、彼女は美しい花を見つけた。
ChatGpt,0,本は図書館に読まれた。
ChatGpt,0,本が図書館を訪れた。
ChatGpt,0,ベッドが自分で夢を見て、枕がそれを聞いた。
ChatGpt,0,時計が時間を逆行させ、カレンダーが混乱した。
ChatGpt,0,扇風機が自分で風を送り、空気が感謝した。
ChatGpt,1,明日、私たちは家族で新しい展覧会に行く。
ChatGpt,1,今朝、彼は早起きしてジョギングをした。
ChatGpt,1,学生たちは新しい地理の授業で世界の地図を詳しく学んだ。
ChatGpt,1,私たちは春の花見に行く計画を立てています。
ChatGpt,1,昨日の夜、私たちは友人たちとカラオケを楽しんだ。
ChatGpt,1,彼女は新しい絵画教室で才能を開花させた。
ChatGpt,1,花子は美術館で古い絵画に魅了された。
ChatGpt,0,明日は昨日が雪だった。
ChatGpt,1,彼女は新しい音楽会でクラシック音楽を楽しんだ。
ChatGpt,1,太郎と花子は週末に新しい市場を訪れた。
ChatGpt,1,彼は週末に友人と一緒に登山に行った。
ChatGpt,1,彼は新しいアウトドア活動に挑戦して、自然との一体感を楽しんだ。
ChatGpt,0,時計が昨日に遅れた。
ChatGpt,1,彼は新しい健康アプリで日々の運動を追跡している。
ChatGpt,1,彼女は新しいヨガクラスに参加してリフレッシュした。
ChatGpt,1,彼は新しいカメラで街の風景を撮影して、その美しさに感動した。
ChatGpt,0,ドアが自分で話をした。
ChatGpt,0,鍵が自分でドアを開けた。
ChatGpt,1,彼は新しい料理教室で日本料理を学んだ。
ChatGpt,1,太郎は朝の散歩で美しい景色を写真に収めた。
ChatGpt,0,ラジオが自分の番組を制作し、スピーカーがそれを放送した。
ChatGpt,1,園芸は彼女の趣味で、庭は美しい花でいっぱいだ。
ChatGpt,1,太郎と花子は一緒に海岸で夕日を眺めた。
ChatGpt,1,私は昨日、美しい海岸を散歩した。
ChatGpt,0,パソコンが自分の電源を切って、電源コードが休憩をとった。
ChatGpt,0,彼女は彼に着られる帽子を買った。
ChatGpt,1,彼女は新しいピアノ曲に挑戦している。
ChatGpt,1,教室での新しい地理の授業で、学生たちは地球の気候について学んだ。
ChatGpt,1,彼女は新しいアートギャラリーで現代美術について学んだ。
ChatGpt,1,太郎は新しいテニスクラブに加入して、スキルを向上させた。
ChatGpt,1,教室での新しい美術の授業で、学生たちは絵画技術を学んだ。
ChatGpt,1,彼は友人たちとサッカーの試合を見に行った。
ChatGpt,1,学生たちは新しい図書館の資源を使って研究している。
ChatGpt,1,学生たちは新しい環境科学の授業で気候変動について学んだ。
ChatGpt,1,彼女は新しい美術館で特別展を鑑賞した。
ChatGpt,1,教室での新しい地球科学の授業で、学生たちは自然の驚異について学んだ。
ChatGpt,1,彼女は新しい絵の展示会を準備している。
ChatGpt,1,学生たちは新しい音楽の授業で楽器演奏の技術を磨いた。
ChatGpt,0,ランプが自分で夜を明るくした。
ChatGpt,0,傘が晴れた日に星を探した。
ChatGpt,1,彼女は新しい映画館で最新の映画を鑑賞した。
ChatGpt,0,水が木に登って鳥と話した。
ChatGpt,0,扉が自分で世界旅行に出かけて、鍵が待ちわびた。
ChatGpt,0,鳥が空に飛ばされた。
ChatGpt,1,彼女は新しいレシピで夕食を作った。
ChatGpt,1,彼は昨日、早起きして新しい仕事に挑戦した。
ChatGpt,1,太郎は新しい映画館で最新の映画を見た。
ChatGpt,0,車が海の中を走り、魚がそれを見守った。
ChatGpt,1,彼は新しい料理教室で健康的なレシピを学んだ。
ChatGpt,0,彼女は彼に着られるドレスを見た。
ChatGpt,1,彼女は新しいスポーツを試してみたい。
ChatGpt,0,本は自分自身を書店から図書館に運んで、読者に読ませた。
ChatGpt,1,太郎は毎週末、図書館でボランティア活動をしている。
ChatGpt,1,彼女は新しいデザインの仕事に取り組んでいる。
ChatGpt,0,雲が晴れた日に出現した。
ChatGpt,0,ノートが自分自身を書いた。
ChatGpt,1,彼は友人と新しい展示会に出かけた。
ChatGpt,0,学校が先生に教えられた。
ChatGpt,1,週末に彼らは家族でバーベキューを楽しんだ。
ChatGpt,0,パソコンが自分の画面を見て、キーボードが驚いた。
ChatGpt,1,彼は朝早く起きて、日の出を見に海岸に行った。
ChatGpt,1,彼らは休日に海で泳ぐのが好きだ。
ChatGpt,1,教室での新しいプログラミングの授業で、学生たちはコードを書いた。
ChatGpt,1,彼は新しい本屋で古典文学の本を探している。
ChatGpt,0,鏡が他人を映した。
ChatGpt,0,手袋が夏に雪を作った。
ChatGpt,0,鞄が自分の中身を整理し、持ち手はその整理に協力した。
ChatGpt,1,この冬、私たちはスキーに行く計画を立てています。
ChatGpt,0,星が空から降りてきて、太陽に夜の暗闇を照らさせた。
ChatGpt,0,カーテンが自分で開閉して、窓が景色を楽しんだ。
ChatGpt,1,私たちは来週、友人の結婚式に出席する予定です。
ChatGpt,1,彼女は新しい健康食品店でヘルシーな食材を買った。
ChatGpt,1,彼女は週末に新しい美術展に行く計画を立てている。
ChatGpt,0,学校が子供たちに教えられながら、先生に学ばせた。
ChatGpt,1,私たちは昨晩、新しいレストランで夕食を楽しんだ。
ChatGpt,0,コンピュータが自分のプログラムを開発し、モニターはそれを表示した。
ChatGpt,1,彼は新しいテクノロジーを研究して、発表を準備している。
ChatGpt,1,雪の降る朝、彼女は窓から美しい景色を眺めた。
ChatGpt,0,椅子が空を飛んで鳥になった。
ChatGpt,0,ベッドが朝まで起きていた。
ChatGpt,0,靴下が自分を履いた。
ChatGpt,0,スピーカーが音楽を聞いた。
ChatGpt,0,月が海を泳いだ。
ChatGpt,0,時計が自分の時間を逆行させた。
ChatGpt,1,私は昨日、友人と楽しい時間を過ごした。
ChatGpt,1,太郎は昨夜、新しい本を読み始めたばかりだ。
ChatGpt,1,彼女は新しいガーデンセンターで植物を選んだ。
ChatGpt,0,明日は昨日が曇りだった。
ChatGpt,0,本が自分のストーリーを変え、読者が新しい展開を楽しんだ。
ChatGpt,0,空気清浄機が自分のフィルターを掃除し、部屋が新鮮な空気を吸った。
ChatGpt,1,山田さんは新しいプロジェクトに取り組んで、夜遅くまで残業した。
ChatGpt,0,ランプが自分で光った。
ChatGpt,1,彼女は新しい絵画展に友人を誘った。
ChatGpt,0,ペンが自分の日記を書いた。
ChatGpt,1,教室での新しい言語授業で、学生たちは新しい文法を習得した。
ChatGpt,0,花子は料理を作りながら、食材に味わわせた。
ChatGpt,0,コーヒーカップが自分でコーヒーを注ぎ、スプーンが混ぜた。
ChatGpt,0,ジョンは海辺を歩きながら、空に浮かぶ雲に話しかけた。
ChatGpt,0,車が空を飛んで、雲と踊った。
ChatGpt,0,傘が晴れの日に踊り出した。
ChatGpt,1,学生たちは新しい化学実験を通じて反応を観察した。
ChatGpt,1,明日、私たちは近くの美術館を訪れる予定です。
ChatGpt,1,彼は新しいアドベンチャー旅行でハイキングとキャンプを楽しんだ。
ChatGpt,1,学生たちは新しい数学の授業で難問に挑戦した。
ChatGpt,0,窓が夢を見て、カーテンが笑った。
ChatGpt,1,太郎は花子に素敵なプレゼントを贈った。
ChatGpt,1,彼女は新しい言語を学ぶためにアプリを使っている。
ChatGpt,0,雲が自分で雨を避けて日差しを楽しんだ。
ChatGpt,0,カレンダーが自分で日を飛ばして、週末になった。
ChatGpt,0,パンが私に食べられた。
ChatGpt,1,彼は友達と一緒に映画を見に行った。
ChatGpt,1,彼女は新しい料理ブログを立ち上げ、レシピを共有している。
ChatGpt,0,ケーキが自分自身を焼いて、スプーンが食べた。
ChatGpt,0,車が道路を走りながら、自動運転機能によって信号に操作された。
ChatGpt,0,ランプが自分の光で読書し、本が話を聞いた。
ChatGpt,0,鳥が空を飛びながら、空気を自分で呼吸させる新しい方法を発明した。
ChatGpt,0,ベッドが自分で寝て、枕が夢を見た。
ChatGpt,0,スピーカーが自分で音楽を聴き、ラジオが感動した。
ChatGpt,1,私はこのレストランの寿司が大好きです。
ChatGpt,1,ジョンは昨晩遅くまで研究に没頭していた。
ChatGpt,0,ドアが自分で新しい部屋に入った。
ChatGpt,0,ランプが自分で部屋を照らした。
ChatGpt,0,水が砂漠を渡り、砂が道を作った。
ChatGpt,1,彼は昨日、友人と一緒に新しいスポーツを試した。
ChatGpt,1,太郎は新しい映画館でサスペンス映画を鑑賞した。
ChatGpt,1,教室での新しい社会科学のプロジェクトで、学生たちは地域社会の問題に取り組んだ。
ChatGpt,0,ジョンは靴に歩かれた。
ChatGpt,1,太郎は友人と新しいバンドを結成し、練習に熱中している。
ChatGpt,0,明日は昨日が雨だったと思います。
ChatGpt,0,昨日は明日が来る。
ChatGpt,1,彼女は週末に映画館で新しいアニメ映画を見た。
ChatGpt,0,椅子が踊りだし、テーブルが歌を歌った。
ChatGpt,0,彼は自分の影に追いつかれた。
ChatGpt,1,先週、山田さんは仕事で大阪に行った。
ChatGpt,0,彼は彼女によって食べられたアイスクリームを作った。
ChatGpt,0,水が太陽を照らした。
ChatGpt,0,ノートが自分を書いた。
ChatGpt,1,昨日、彼は新しいギターを弾いていた。
ChatGpt,1,彼女は美術館でインスピレーションを得た。
ChatGpt,0,本がコーヒーを飲んでいる。
ChatGpt,1,彼は新しい仕事のチャレンジに興奮していた。
ChatGpt,1,彼女は新しいカフェで美味しいコーヒーを味わった。
ChatGpt,1,その小さなカフェでは、いつも心地よい音楽が流れている。
ChatGpt,1,太郎は新しい映画館でアクション映画を見て、興奮した。
ChatGpt,1,長い一日の後で、彼女は静かな音楽を聞きながらリラックスした。
ChatGpt,1,学生たちは新しい技術を使って学習している。
ChatGpt,0,鏡が自分の姿を映して、壁が鑑賞した。
ChatGpt,0,スマートフォンが自分で会話をした。
ChatGpt,0,ラジオが自分で放送した。
ChatGpt,0,本が彼に物語を語った。
ChatGpt,1,彼は新しいピアノ曲を練習している。
ChatGpt,1,彼女は庭で新しい花壇を作り始めた。
ChatGpt,1,学生たちは新しい文学作品を読んで、深い分析を行った。
ChatGpt,1,教室で先生は新しい科学実験を紹介した。
ChatGpt,0,ドアが自分で開け閉めして、床が話を聞いた。
ChatGpt,1,彼女は昨日、友人と一緒に新しいカフェを訪れた。
ChatGpt,1,部屋に入ると、彼は窓からの美しい景色に感動した。
ChatGpt,0,子供が学校に教えに行った。
ChatGpt,1,太郎は新しい自転車を買って、郊外を探検した。
ChatGpt,0,時計が昼夜を逆にした。
ChatGpt,0,ノートが自分の物語を描いた。
ChatGpt,0,タオルが自分で乾燥し、シャワーはその速さに驚いた。
ChatGpt,0,靴が自分の道を選んだ。
ChatGpt,0,鏡が他の鏡を映して、壁が話をした。
ChatGpt,0,本が私にコーヒーを飲ませた。
ChatGpt,1,学生たちは新しいコンピュータープログラムで研究プロジェクトに取り組んでいる。
ChatGpt,0,ジョンが公園を走りながら、木によって犬に吠えられた。
ChatGpt,0,彼は彼女によって書かれた本を読んだ。
ChatGpt,0,扉が自分で新しい世界を開いた。
ChatGpt,0,火が水の中で暖を取り、氷がそれを見守った。
ChatGpt,1,昨日、彼らは公園で春の花々を楽しんだ。
ChatGpt,1,学生たちは新しい経済学の授業で市場の動きを分析している。
ChatGpt,1,今朝、彼女は新しい本を読み始めた。
ChatGpt,0,冷蔵庫が冬に暖房を入れ、食料が快適に過ごした。
ChatGpt,1,太郎は新しいランニングシューズでジョギングをした。
ChatGpt,1,学生たちは夏休みの計画を立てている。
ChatGpt,0,電話が自分で会話し、コードが聞いた。
ChatGpt,1,私は昨日、忘れ物を取りに学校へ戻った。
ChatGpt,0,扇子が自分で涼んで、夏が暑さを感じた。
ChatGpt,1,彼女は友人と一緒に新しいスムージーバーに行った。
ChatGpt,0,窓が自分で歌を歌った。
ChatGpt,1,昨日、彼女は古い友達に偶然会った。
ChatGpt,0,車が海の中を走り抜け、魚たちが道案内をした。
ChatGpt,1,教室での新しい哲学の授業で、学生たちは倫理について議論した。
ChatGpt,0,ジョンが花子によって写真を撮られた。
ChatGpt,1,教室での新しい歴史の授業で、学生たちは過去の出来事について学んだ。
ChatGpt,0,猫が木を登っている犬を見た。
ChatGpt,1,彼は毎週、友人と映画館に行く。
ChatGpt,1,彼女は友人と新しい映画について熱心に話し合った。
ChatGpt,0,水が上に流れて、魚が空を泳いだ。
ChatGpt,0,本は自分自身を書いた。
ChatGpt,0,時計が自分の針で編み物をした。
ChatGpt,1,図書館での勉強の後、彼はカフェで一息ついた。
ChatGpt,0,机の上の本が読んでいる。
ChatGpt,1,彼は新しい映画館で最新の映画を見た。
ChatGpt,0,雲が空に飛ばされた。
ChatGpt,1,彼は新しいガーデンセンターで家庭用の植物を選んだ。
ChatGpt,1,太郎は新しい映画館でサスペンス映画を見た。
ChatGpt,0,雲が自分で形を変えて、空の花を咲かせた。
ChatGpt,0,シャワーが自分で体を洗って、タオルが乾かした。
ChatGpt,1,明日、私たちは新しい美術館を訪れます。
ChatGpt,1,太郎は昨夜、星がよく見える場所へドライブに行った。
ChatGpt,0,靴下が足を包んだ。
ChatGpt,0,音楽がラジオから踊った。
ChatGpt,1,彼女は昨日、新しいドレスを着てパーティーに出席した。
ChatGpt,1,昨日、彼女は久しぶりに故郷を訪れた。
ChatGpt,0,花が本を読んで、木が聞いていた。
ChatGpt,1,教室での新しい生物学の授業で、学生たちは動物の生態について学んだ。
ChatGpt,1,彼は新しいジャズクラブで友人と音楽を楽しんだ。
ChatGpt,1,教室での新しい英語の授業では、学生たちは会話能力を高めている。
ChatGpt,1,昨日の雨で川の水位が急上昇した。
ChatGpt,0,車が橋を渡りながら、川に運転された。
ChatGpt,1,学生たちは新しい科学プロジェクトで天体観測をした。
ChatGpt,0,彼女は彼に着られるコートを洗った。
ChatGpt,1,昨日、私たちは友人と一緒にコンサートに行きました。
ChatGpt,0,時計が昼夜を逆転させた。
ChatGpt,0,扉が自分で物語を作り、鍵が公開した。
ChatGpt,1,私たちは昨日、美しい夕日を見ました。
ChatGpt,1,彼らは友人の家で楽しい夕食会を開いた。
ChatGpt,1,太郎は新しい自転車を試して、郊外を探検した。
ChatGpt,1,彼女は新しいドキュメンタリー映画を見て、社会問題について考えた。
ChatGpt,1,学生たちは夏休みに海外でインターンシップをする。
ChatGpt,1,彼女は週末に映画を見に行くことが多い。
ChatGpt,1,彼女は昨晩、遅くまで日記を書いていた。
ChatGpt,1,教室での新しい地理の授業で、学生たちは世界地図を研究した。
