uid,source,label,diacritic,sentence,original,translation,gloss,simple,Arg. Str.,ellipsis,filler-gap,control/raising,island effects,NPI/NCI,verbal agr.,binding,morphology,nominal structure,quantifier
1367,ChatGPT,1,,阿部さんがお客様をお迎えになった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
207,ChatGPT,0,*,彼は決して誰もの推薦書を書かなかった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
547,ChatGPT,1,,彼は新しいプロジェクトを進めるのを希望している。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
122,ChatGPT,1,g,彼は決して自分の間違いを繰り返さない。,彼は決して自分の間違いを繰り返さない。,He never repeats his mistakes.',He-TOP never his own mistakes-ACC repeat-NEG Present,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1645,ChatGPT,0,,教師が休むいつか生徒は分からない。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
580,ChatGPT,0,,星座がきれいに観察され忘れられた。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1093,ChatGPT,0,,彼女が写真を七匹撮った。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2011,ChatGPT,0,,そのソファは快適なだ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13,ChatGPT,1,g,私たちはほとんどテレビを見ない。,私たちはほとんどテレビを見ない。,‘We hardly watch TV.’,we-TOP almost TV-ACC watch-NEG-NONPAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2172,ChatGPT,1,,彼女の歌の声はクリアで魅力的だ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2092,ChatGPT,0,,どの本を彼女がどのライブラリーに借りたか分かりますか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1630,ChatGPT,1,,彼がどの色のネクタイを選ぶか同僚は気にしている。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
795,ChatGPT,0,,達也は自分の考えをつ表現した。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
237,ChatGPT,0,*,ガーデニングをした人がみんな成長が良かった植物はこの花だ。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1109,ChatGPT,1,,彼は仕事を辞めるつもりだ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1262,ChatGPT,0,,彼女はピアノをが弾くことができる。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2345,ChatGPT,1,,彼女は早く走る練習をしている。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1774,ChatGPT,0,,彼は滅多に何も読まなかった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1207,ChatGPT,0,,彼女は怒りやすいの性格だ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
694,ChatGPT,1,,美咲は彼女の日記を書いた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1477,ChatGPT,0,,その考えが運転しています。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
251,ChatGPT,1,*,私が先週終えたプロジェクトが大変だったのはどの部分に時間がかかったからですか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1060,ChatGPT,0,,この図書館には本が1000冊机だ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1641,ChatGPT,0,,子供が見るどのアニメか親は理解できない。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
245,ChatGPT,0,*,君が昨日撮った写真が美しいのはどの場所で撮影されたものですか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
98,ChatGPT,1,g,誰も彼のジョークに笑わなかった。,誰も彼のジョークに笑わなかった。,Nobody laughed at his joke.',no one his joke-ACC laugh-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
447,ChatGPT,1,,彼女は日記を書き始めた。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
193,ChatGPT,0,*,彼は一度も新しい何ものアプリを試さなかった。,彼は一度も新しい何ものアプリを試さなかった。,He never tried any new apps.,He-TOP never new what-MO-GEN app-ACC try-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,ChatGPT,1,,犬は庭で遊ぶ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020,ChatGPT,0,,その本は面白いだ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1620,ChatGPT,1,,お母さんがどのレシピで料理するか家族は待っている。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2593,ChatGPT,0,,本を読む彼に書かれた。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
211,ChatGPT,1,*,聞いた曲が心に響いたのはどのアーティストのものですか？,,,,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1691,ChatGPT,1,,彼女の報告は詳細だが、彼のは大まかだ。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
555,ChatGPT,0,,重要な情報を見落とし損じました。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2383,ChatGPT,1,,彼は自転車で通勤する。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
194,ChatGPT,0,*,彼女は全く誰もジョークを言わなかった。,彼女は全く誰もジョークを言わなかった。,She didn't tell jokes at all.,She-TOP at all who-MO joke-ACC tell-NEG Present,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
171,ChatGPT,0,*,彼は滅多に誰も招待しなかった。,彼は滅多に誰も招待しなかった。,He seldom invited nobody.,He-TOP seldom nobody-ACC invite-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1407,ChatGPT,0,,彼女が隣人をお見舞いになる。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
862,ChatGPT,0,,健太郎は彼の計画をく実行に移した。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2419,ChatGPT,1,,私たちはレストランでディナーを楽しんだ。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,ChatGPT,0,,何を彼女が作ったか料理は冷めている。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1480,ChatGPT,0,,彼はうれしいです。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
345,ChatGPT,0,*,彼はギターを弾かなかったが、彼女は父が教えたを弾いた。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,ChatGPT,0,,どこで彼がこれを学んだか学校は遠い。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2287,ChatGPT,1,,私たちはそのレストランで4回食事をした。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2431,ChatGPT,1,,彼は写真を撮るのが好きだ。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
807,ChatGPT,0,,雄司は自分の家をた建てた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
57,ChatGPT,1,g,彼は決してその話題に触れなかった。,彼は決してその話題に触れなかった。,He never touched on that topic.',he-TOP never that topic-ACC touch-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
575,ChatGPT,0,,データが正確に分析され無視された。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
276,ChatGPT,1,*,彼女は私に本を貸すと言った。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1463,ChatGPT,0,,あの方法は大きいです。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1904,ChatGPT,0,,彼女がケーキに食べた。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
209,ChatGPT,1,*,食べたレストランが満足だったのはどこですか？,,,,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2366,ChatGPT,1,,横山さんがスタッフに日程の変更をお知らせになった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1916,ChatGPT,0,,彼女が歌に聞いた。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1633,ChatGPT,1,,田中さんがどの本を読むか友達は分からない。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2293,ChatGPT,1,,私たちはその映画を二度見た。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2118,ChatGPT,1,,最近読んだ雑誌の記事はためになった。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1255,ChatGPT,0,,この映画はが感動的だった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1171,ChatGPT,1,,彼女は歌を歌っている。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2297,ChatGPT,1,,彼女は毎晩10ページの日記を書く。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
147,ChatGPT,0,*,彼は全然何も話を決して聞かなかった。,彼は全然何も話を決して聞かなかった。,He never listened to no stories at all.,He-TOP at all no story-ACC never listen-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
478,ChatGPT,1,,子供たちは絵を描くことを望んだ。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1662,ChatGPT,1,,猫の食べ物は新鮮だが、犬のはそうではない。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
271,ChatGPT,1,*,彼女が撮った写真展の一枚は朝霧の中の古城だ。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
459,ChatGPT,1,,彼女は早く帰ることを選んだ。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1561,ChatGPT,1,,彼女がいつそのニュースを聞いたか誰も聞いていない。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,ChatGPT,1,,私は店で買い物をする。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2162,ChatGPT,1,,どこの国に旅行しても、彼は新しい文化に触れることを楽しむ。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
848,ChatGPT,0,,涼子は彼女の写真をの展示した。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2423,ChatGPT,1,,彼はコンサートチケットを購入した。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
819,ChatGPT,0,,沙織は自分だを大切にすることを学んだ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2512,ChatGPT,1,,彼は自転車で川沿いを走った。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2245,ChatGPT,1,,真理子は彼女の部屋のインテリアを変えた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2097,ChatGPT,0,,どの授業を彼がどの大学が取ったか聞いたことがありますか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1478,ChatGPT,0,,彼らは渇いています。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1742,ChatGPT,0,,これは上司と会議だ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
9,ChatGPT,1,g,店には何も残っていなかった。,店には何も残っていなかった。,There was nothing left in the store.',store to-TOP what-MO remain-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
408,ChatGPT,0,*,彼女が先週試したレシピは成功だが、友達が試したは失敗だ。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2607,ChatGPT,0,,読む本が彼に書かれる。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1388,ChatGPT,1,,小林さんが同僚をお助けになった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
313,ChatGPT,1,*,彼は彼女とデートすると計画した。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2124,ChatGPT,1,,昨晩の夕食は特別なものだった。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
383,ChatGPT,0,*,彼が先週撮った写真は美しいが、彼女が撮ったはぼやけている。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
864,ChatGPT,0,,幸一は彼の友人をに助けた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2107,ChatGPT,1,,最近学んだプログラミング言語はかなり複雑だ。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160,ChatGPT,0,*,私たちは決して何も問題を見なかった。,私たちは決して何も問題を見なかった。,We never saw no problem.,We-TOP never any problem-ACC see-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85,ChatGPT,1,g,彼はまったく驚かなかった。,彼はまったく驚かなかった。,He was not surprised at all.',he-TOP at-all surprised-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2619,ChatGPT,0,,友達と話す彼に電話される。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2418,ChatGPT,1,,彼は朝早くランニングをする。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
571,ChatGPT,0,,星がはっきり見え隠れた。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
767,ChatGPT,0,,浩二はと自分の車を売った。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1425,ChatGPT,0,,子供が先生をお尊敬になる。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1983,ChatGPT,0,,明日は暑いかもしれないだ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
156,ChatGPT,0,*,誰もが決して何もの話を全然信じなかった。,誰もが決して何もの話を全然信じなかった。,Nobody ever believed no tales at all.,Nobody-NOM ever no tale-ACC at all believe-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
108,ChatGPT,1,g,このソフトウェアにはまったく問題がなかった。,このソフトウェアにはまったく問題がなかった。,There were absolutely no issues with the software.',This software-LOC is absolutely problems-NOM exist-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
242,ChatGPT,0,*,彼がよく話している昔話が面白いのはどの体験に基づいていますか？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
450,ChatGPT,1,,彼女は走るのをやめた。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
891,ChatGPT,1,,私はその映画を一度も見ていない。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2063,ChatGPT,1,,その橋は長いです。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1138,ChatGPT,1,,彼は優しく答えた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1929,ChatGPT,0,,彼がチケットに買った。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,ChatGPT,0,,その機械は静かなのコンピューターだ。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1689,ChatGPT,1,,彼の詩は感動的だが、彼女のは平凡だ。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
418,ChatGPT,0,*,彼女はその小さいより収納が多いバッグを選んだ。,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
557,ChatGPT,0,,そのビジネスチャンスを見逃し損じました。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1750,ChatGPT,0,,彼は決して何もの問題も解決しなかった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1541,ChatGPT,0,,信也は彩がどのようにして彼の計画を妨げたのか悲しんでいるの？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1506,ChatGPT,0,,どんな歌を彼がその詩を書いた理由を知っているの？,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2433,ChatGPT,1,,彼は家でリラックスしている。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
553,ChatGPT,0,,トレーニングをサボりし損じました。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46,ChatGPT,1,g,誰も私の提案を採用しなかった。,誰も私の提案を採用しなかった。,Nobody adopted my proposal.',no-one my proposal-ACC adopt-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
632,ChatGPT,0,,宿題が熱心に取り組まれ忘れられた。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
744,ChatGPT,1,,真理は彼女の新しいレシピを試した。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
273,ChatGPT,1,*,彼が昔住んでいた家は川のそばの静かな場所だった。,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,ChatGPT,0,,彼がメッセージに送った。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
789,ChatGPT,0,,信二は自分の家族に感謝の気持ちをそ伝えた。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
445,ChatGPT,1,,彼女はパンを焼き始めた。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
563,ChatGPT,0,,会議が時間通りに始まられ終わった。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2397,ChatGPT,1,,彼は電車で通学する。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2001,ChatGPT,0,,彼女は泳ぐ上手いだ。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1573,ChatGPT,1,,猫がどこで寝るか犬は気にしない。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1490,ChatGPT,0,,彼女は柔らかいです。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1701,ChatGPT,1,,彼の文章は流暢だが、彼女のは不自然だ。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2292,ChatGPT,1,,彼は一日に6時間の勉強をする。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
121,ChatGPT,1,g,学校には全く生徒がいなかった。,学校には全く生徒がいなかった。,There were absolutely no students at school.',School-DAT is absolutely students-NOM exist-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
172,ChatGPT,0,*,私たちは全然どの計画も立てなかった。,私たちは全然どの計画も立てなかった。,We didn't make any plan at all.,We-TOP at all any plan-ACC make-NEG-PAST,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1396,ChatGPT,0,,私が同僚をお導きになった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
645,ChatGPT,0,,パズルが巧妙に組み立てられ壊された。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,ChatGPT,0,,誰が彼女にこの話をしたか情報は古い。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1361,ChatGPT,1,,高橋さんが上司をお迎えになった。,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1878,ChatGPT,0,,彼は走る速いです。,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
372,ChatGPT,0,*,私が今朝食べたパンはおいしいが、友達が食べたはまずい。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
617,ChatGPT,0,,ピザが熱々に焼かれ冷めた。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
540,ChatGPT,1,,彼は新しいプロジェクトに取り組むのを計画している。,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1684,ChatGPT,1,,このアプリのインターフェースは使いやすいが、あのアプリのは複雑だ。,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2604,ChatGPT,0,,彼女に作られるケーキを食べる。,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
